# InfraPy Beamforming (fk) Results
# 
# Data summary:
#     CC.COPP.01.BDF	2023-08-15T23:20:00.000000Z - 2023-08-15T23:40:00.000000Z
#     CC.COPP.02.BDF	2023-08-15T23:20:00.000000Z - 2023-08-15T23:40:00.000000Z
#     CC.COPP.03.BDF	2023-08-15T23:20:00.000000Z - 2023-08-15T23:40:00.000000Z
# 
#   channel_cnt: 3
#   t0: 2023-08-15T23:20:00.000000Z
#   latitude: 46.797931
#   longitude: -121.828685
# 
# Algorithm parameters:
#   freq_min: 5.0
#   freq_max: 20.0
#   back_az_min: -180.0
#   back_az_max: 180.0
#   back_az_step: 2.0
#   trace_vel_min: 300.0
#   trace_vel_max: 600.0
#   trace_vel_step: 2.5
#   method: bartlett
#   signal_start: None
#   signal_end: None
#   window_len: 10.0
#   sub_window_len: None
#   window_step: 2.0
# 
# Time (rel t0) [s]      Back Az [deg]	           Tr. Velocity [m/s]       F-stat
5.000000000000000000e+00 1.036705339315404473e+01 5.981010956807613184e+02 1.289857316622827099e+00
7.000000000000000000e+00 -1.061811147397373958e+02 5.357247677734482068e+02 1.477527630704642991e+00
9.000000000000000000e+00 1.659140504876540945e+02 3.082543817795244081e+02 1.784391656210430721e+00
1.100000000000000000e+01 1.667348651581938555e+02 2.980855721875072391e+02 1.934663926319153182e+00
1.300000000000000000e+01 -1.107460237042111686e+02 4.724860085236239797e+02 1.815521334187686797e+00
1.500000000000000000e+01 7.984534348863124364e+01 5.743519063473975166e+02 1.720832872330630092e+00
1.700000000000000000e+01 1.658098566811116541e+02 2.995215773057300339e+02 1.886923557158366682e+00
1.900000000000000000e+01 1.592621057315371900e+02 3.504300210833442861e+02 1.712254694985113845e+00
2.100000000000000000e+01 1.494825992656481333e+02 4.185728208646729627e+02 1.848400260422269348e+00
2.300000000000000000e+01 1.559257691875333762e+02 3.820657537595373014e+02 1.583805019945535575e+00
2.500000000000000000e+01 1.602000118301802161e+02 3.550223260894687201e+02 1.744038256155378663e+00
2.700000000000000000e+01 1.600674102890159247e+02 3.713022135567989039e+02 1.648798882869669136e+00
2.900000000000000000e+01 -1.124362536672579580e+02 3.587614784490097577e+02 1.411815466866060076e+00
3.100000000000000000e+01 -1.104255387694262538e+02 3.628447252618867651e+02 1.234971489481656803e+00
3.300000000000000000e+01 1.612620169598116888e+02 3.426309683006786599e+02 1.361699062637325319e+00
3.500000000000000000e+01 -1.078269599890504935e+02 4.494898741017287307e+02 1.754264766839568557e+00
3.700000000000000000e+01 1.596943138196827761e+02 3.831742120680439143e+02 1.636995426901753481e+00
3.900000000000000000e+01 1.587308590246231290e+02 3.719029714836385665e+02 1.810271757430746975e+00
4.100000000000000000e+01 -1.036911844811213115e+02 4.859745828536455861e+02 1.508336854998035381e+00
4.300000000000000000e+01 1.497039655883615694e+02 4.805907665073346493e+02 1.323661480377958055e+00
4.500000000000000000e+01 3.493170882484361250e+00 5.981989232462343580e+02 1.407778944884006123e+00
4.700000000000000000e+01 1.430785774187629329e+02 4.711117399106531707e+02 1.607464656746518950e+00
4.900000000000000000e+01 7.053380127336248506e+01 5.161519837061406406e+02 1.706310814761150541e+00
5.100000000000000000e+01 7.483342457756016586e+01 5.519476049223128484e+02 1.699051060600068386e+00
5.300000000000000000e+01 6.766027802462848229e+01 5.032692294040899128e+02 1.646956267657453399e+00
5.500000000000000000e+01 1.540027778833500349e+02 3.974900904411849751e+02 2.074478606459092767e+00
5.700000000000000000e+01 1.504050871393557998e+02 4.098685707956749411e+02 1.813940145919025193e+00
5.900000000000000000e+01 -1.004068236525398277e+02 5.653020443608255619e+02 1.794543485838062447e+00
6.100000000000000000e+01 -1.046338717918143573e+02 4.963851143617104640e+02 1.748618107217235984e+00
6.300000000000000000e+01 1.519333956167300812e+02 4.041621388633864740e+02 1.892077549178654561e+00
6.500000000000000000e+01 -9.911776095683582355e+01 5.649326411099372081e+02 1.757573797380062919e+00
6.700000000000000000e+01 -1.030712450007843159e+02 5.208982262896220163e+02 1.796181318701965290e+00
6.900000000000000000e+01 -1.039994153794510083e+02 5.402719873818626866e+02 1.832222293020368653e+00
7.100000000000000000e+01 7.825600720399160082e+01 5.246352051489826636e+02 1.545293314508041416e+00
7.300000000000000000e+01 7.698590433706010572e+01 5.218999517008188604e+02 1.594320417994221639e+00
7.500000000000000000e+01 1.448598122447479284e+02 4.329749659829481061e+02 1.716529714104677806e+00
7.700000000000000000e+01 1.498037633456334561e+02 4.069285945375181655e+02 1.910705502015971335e+00
7.900000000000000000e+01 1.500589321123954676e+02 4.118112020540003186e+02 1.982777876413163831e+00
8.100000000000000000e+01 1.504457340929780287e+02 4.205300633606933047e+02 1.871275093624496400e+00
8.300000000000000000e+01 1.460985233027478500e+02 4.422685131269527119e+02 1.736762827771804796e+00
8.500000000000000000e+01 6.995903392315528890e+01 5.157954205446685592e+02 1.585964147977137806e+00
8.700000000000000000e+01 -1.011113004014105314e+02 5.467971362413193219e+02 1.744667444369751852e+00
8.900000000000000000e+01 -1.030485770676038015e+02 5.136940223624804958e+02 1.879684658787429852e+00
9.100000000000000000e+01 1.492403670331771650e+02 4.074010007003590204e+02 1.765389642346456345e+00
9.300000000000000000e+01 -1.066532930084624553e+02 5.112092924536285636e+02 1.777155814504575826e+00
9.500000000000000000e+01 -1.041212616884464381e+02 5.239783902420995219e+02 1.686012768036839526e+00
9.700000000000000000e+01 -9.953202289505702538e+01 4.946396677984952248e+02 1.575178542856142450e+00
9.900000000000000000e+01 1.475411927257800073e+02 4.599591267138154080e+02 1.720397959873486426e+00
1.010000000000000000e+02 1.525390806412378026e+02 4.107765333977078512e+02 1.801403543168329291e+00
1.030000000000000000e+02 -1.072085710081526173e+02 4.692830704832719562e+02 1.603406580611481891e+00
1.050000000000000000e+02 -9.904950810760639968e+01 5.725947023498255248e+02 1.652181993085801270e+00
1.070000000000000000e+02 -1.066285313905315633e+02 4.871626320640419863e+02 1.886250566767367909e+00
1.090000000000000000e+02 -1.087425332816804371e+02 4.440151041175183764e+02 1.955709488448588607e+00
1.110000000000000000e+02 -1.085219750320697045e+02 4.448853013159396141e+02 1.855572776830015647e+00
1.130000000000000000e+02 1.456710137266362608e+02 4.709395332572022994e+02 1.596718105124866893e+00
1.150000000000000000e+02 1.425063132234642751e+02 4.892018522493346495e+02 1.645727550878539835e+00
1.170000000000000000e+02 1.495318557353907636e+02 4.460562130390011362e+02 1.677303012936402160e+00
1.190000000000000000e+02 1.462680703394389923e+02 4.503437245634124224e+02 1.707249226897272765e+00
1.210000000000000000e+02 -1.015412788451199617e+02 5.357310246495794672e+02 1.782741324111018821e+00
1.230000000000000000e+02 1.522932070774517683e+02 4.016236932446529408e+02 1.740418819703847930e+00
1.250000000000000000e+02 -2.922183537427657996e+01 3.792418366635770894e+02 1.351244577538175617e+00
1.270000000000000000e+02 -9.520319365584323634e+01 5.208054087954737952e+02 1.466997356387321316e+00
1.290000000000000000e+02 -9.703205064424265913e+01 5.994579859733802323e+02 1.439880938917773578e+00
1.310000000000000000e+02 1.527053425055314335e+02 4.119406020219737457e+02 1.497656635511043444e+00
1.330000000000000000e+02 1.615231220627675555e+02 3.963251896459688624e+02 1.386774400361025839e+00
1.350000000000000000e+02 -1.053610693418117279e+02 4.908468198535190936e+02 1.353607222086799622e+00
1.370000000000000000e+02 -1.071616211955791016e+02 4.597736255341802121e+02 1.501243965853938045e+00
1.390000000000000000e+02 1.622632444617858880e+02 3.253372875866461982e+02 1.626459661582728256e+00
1.410000000000000000e+02 1.564368663767308760e+02 3.649945621984881541e+02 1.507381343834181653e+00
1.430000000000000000e+02 -1.064275435949400901e+02 4.547791207433622276e+02 1.541016913464109406e+00
1.450000000000000000e+02 7.391371686596654911e+01 5.421132450785829633e+02 1.576661300463864990e+00
1.470000000000000000e+02 1.540288378194003940e+02 4.301369298530879632e+02 1.581934243433405385e+00
1.490000000000000000e+02 1.462185758281428605e+02 4.410475598583782357e+02 1.782130560040010581e+00
1.510000000000000000e+02 -1.017562946339987917e+02 5.251637406100684302e+02 1.704636701762372919e+00
1.530000000000000000e+02 1.456610730436256063e+02 4.337141455249249020e+02 1.548889257086505156e+00
1.550000000000000000e+02 -1.000352723286758021e+02 5.981152321699565846e+02 1.463034970781273314e+00
1.570000000000000000e+02 -1.006435153926364023e+02 5.380699075174031805e+02 1.707020567881227802e+00
1.590000000000000000e+02 -1.031550173503076877e+02 4.978165279981627123e+02 1.777385089462322210e+00
1.610000000000000000e+02 6.727625668489152133e+01 5.052136076668698479e+02 1.702495676137726122e+00
1.630000000000000000e+02 -1.037107235008092374e+02 4.891725304268035757e+02 1.365540041156758200e+00
1.650000000000000000e+02 -1.050197773401776971e+02 4.017934789354446821e+02 1.357915942150840216e+00
1.670000000000000000e+02 -1.036504908710264772e+02 4.933922629208830699e+02 1.464265601662024352e+00
1.690000000000000000e+02 -1.049320979767657604e+02 4.768831574417845331e+02 1.686283795808574126e+00
1.710000000000000000e+02 -1.088146599715177558e+02 4.550382635096105446e+02 1.652735198166485286e+00
1.730000000000000000e+02 1.500817234630044368e+02 4.097725767069388780e+02 1.575704098795542185e+00
1.750000000000000000e+02 1.489185555515047668e+02 4.073398835578025796e+02 1.850934316761845277e+00
1.770000000000000000e+02 1.519091686828838590e+02 3.927838687770385491e+02 1.680394669060721213e+00
1.790000000000000000e+02 -1.176574183827088689e+02 2.994233745512665337e+02 1.650444675926602933e+00
1.810000000000000000e+02 1.516707829194378405e+02 3.874325068798839311e+02 1.485720795527986526e+00
1.830000000000000000e+02 -1.049779104914685064e+02 5.560721208201432546e+02 1.615716466904754789e+00
1.850000000000000000e+02 8.007088183868332010e+01 5.153851102159159154e+02 1.598875123393589615e+00
1.870000000000000000e+02 8.038644819814471987e+01 5.262696657971558807e+02 1.670030217041494236e+00
1.890000000000000000e+02 8.271413183614966158e+01 5.242907821594887992e+02 1.571043141577401547e+00
1.910000000000000000e+02 -1.094823460002426998e+02 4.640598608498214617e+02 1.582195267704905595e+00
1.930000000000000000e+02 -1.025558798798201110e+02 5.102461890856982905e+02 1.477322345398799808e+00
1.950000000000000000e+02 -1.038530283562395340e+02 4.923987149499586735e+02 1.587722883629566262e+00
1.970000000000000000e+02 -1.083769895487664456e+02 4.536867024876647179e+02 1.863961084301971383e+00
1.990000000000000000e+02 -1.068036301786622602e+02 4.801623185942600571e+02 2.040055362308649922e+00
2.010000000000000000e+02 -1.055293881391288835e+02 4.882167901509625949e+02 2.054391213594005450e+00
2.030000000000000000e+02 -1.066518316134083051e+02 5.177755174966152936e+02 1.891023244764901579e+00
2.050000000000000000e+02 7.092798250543226857e+01 4.366610557207030752e+02 1.903945643537525712e+00
2.070000000000000000e+02 -2.230408883100459505e+01 3.671601189168018209e+02 1.828375783290647538e+00
2.090000000000000000e+02 7.725696229340093169e+01 4.617909733248956741e+02 1.946751176979406139e+00
2.110000000000000000e+02 7.758344360016135965e+01 4.703817943457672754e+02 2.116002486160467821e+00
2.130000000000000000e+02 7.305639996390857505e+01 4.567516200427298259e+02 1.902297424482651600e+00
2.150000000000000000e+02 -1.143222627042212167e+02 4.470339403885901675e+02 1.840896546898457276e+00
2.170000000000000000e+02 -1.115357544058478396e+02 4.824957118939232714e+02 1.812084028533398339e+00
2.190000000000000000e+02 7.847475234734038452e+01 4.888042067575033229e+02 1.926653965405083158e+00
2.210000000000000000e+02 1.479162011261015834e+02 3.735859790563251295e+02 1.842316900627450016e+00
2.230000000000000000e+02 -1.117607762430258447e+02 4.825955838991814062e+02 2.075134231636169169e+00
2.250000000000000000e+02 7.847544480239849918e+01 4.884729425074439177e+02 1.999192337900257854e+00
2.270000000000000000e+02 7.727324526226522039e+01 4.858902396901311249e+02 2.034859347839123700e+00
2.290000000000000000e+02 7.583724666927362534e+01 4.683534494228291010e+02 1.790842595606026766e+00
2.310000000000000000e+02 7.094607652333039027e+01 4.436512721600532245e+02 1.740717355469831640e+00
2.330000000000000000e+02 6.984793867817960233e+01 4.474735728599088134e+02 1.869615660263805657e+00
