# InfraPy Beamforming (fk) Results
# 
# Data summary:
#     CC.STYX.01.BDF	2023-05-08T13:05:30.940000Z - 2023-05-08T13:20:30.920000Z
#     CC.STYX.02.BDF	2023-05-08T13:05:30.940000Z - 2023-05-08T13:20:30.920000Z
#     CC.STYX.03.BDF	2023-05-08T13:05:30.940000Z - 2023-05-08T13:20:30.920000Z
# 
#   channel_cnt: 3
#   t0: 2023-05-08T13:05:30.940000Z
#   latitude: 46.963808
#   longitude: -122.08058
# 
# Algorithm parameters:
#   freq_min: 0.5
#   freq_max: 2.5
#   back_az_min: -180.0
#   back_az_max: 180.0
#   back_az_step: 2.0
#   trace_vel_min: 300.0
#   trace_vel_max: 600.0
#   trace_vel_step: 2.5
#   method: bartlett
#   signal_start: None
#   signal_end: None
#   window_len: 10.0
#   sub_window_len: None
#   window_step: 2.0
# 
# Time (rel t0) [s]      Back Az [deg]	           Tr. Velocity [m/s]       F-stat
5.000000000000000000e+00 1.085663715584319249e+02 4.162918294790769664e+02 6.876091088625764236e+00
7.000000000000000000e+00 9.468898214585966855e+01 4.012427287529561113e+02 5.244741878825364800e+00
9.000000000000000000e+00 9.161746927403601148e+01 3.793092841553893209e+02 5.537805804996023262e+00
1.100000000000000000e+01 9.997900720268752650e+01 3.297147648529686990e+02 6.877615989358400128e+00
1.300000000000000000e+01 9.071283009432947608e+01 2.993806203890197821e+02 8.545398118049606140e+00
1.500000000000000000e+01 8.864787301387562479e+01 3.281239862552826594e+02 3.996133225417508594e+00
1.700000000000000000e+01 1.045473514477456263e+02 3.962765856442518384e+02 2.527446805435866306e+00
1.900000000000000000e+01 9.318625282376271457e+01 2.994101273055838988e+02 2.591245552777950323e+00
2.100000000000000000e+01 7.644167564564115480e+01 2.993861429836195498e+02 4.207139111167488288e+00
2.300000000000000000e+01 1.031312874032984865e+02 3.253078279387914904e+02 4.414914445651422881e+00
2.500000000000000000e+01 1.052243538025611542e+02 4.913560824263980749e+02 6.011988220510497527e+00
2.700000000000000000e+01 8.577216249453965702e+01 3.578542686080348858e+02 8.155910071226815106e+00
2.900000000000000000e+01 1.072427586452400732e+02 3.566687550274074852e+02 6.663948305162276320e+00
3.100000000000000000e+01 1.143089048021468557e+02 3.627073385296058063e+02 9.784335438296173137e+00
3.300000000000000000e+01 1.205481608117924708e+02 5.980686923467293354e+02 6.977591884894969176e+00
3.500000000000000000e+01 9.874308859273672567e+01 3.524905019428946389e+02 5.496393953384339781e+00
3.700000000000000000e+01 9.185326682576079804e+01 3.238352947749107216e+02 5.639971526974421501e+00
3.900000000000000000e+01 1.195507759819238913e+02 3.949475238763108678e+02 4.718346512197178377e+00
4.100000000000000000e+01 1.071146972986872754e+02 2.993794413593071795e+02 6.299495589141843155e+00
4.300000000000000000e+01 1.088090736287833238e+02 2.993513597898512444e+02 5.687473184629220135e+00
4.500000000000000000e+01 1.004592288267068625e+02 4.195130897501801996e+02 8.349595775392186781e+00
4.700000000000000000e+01 9.665676374361700596e+01 4.756524384034590867e+02 1.522949623212417691e+01
